gene_id,transcript_id,hasCage,hasPolya,isNonCoding,isIntergenic,isMultiExon,numTrue,qval
"""MSTRG.3750"";","""MSTRG.3750.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3750"";","""MSTRG.3750.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3750"";","""MSTRG.3750.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.462126353647036
"""MSTRG.3753"";","""MSTRG.3753.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.462126353647036
"""MSTRG.3753"";","""MSTRG.3753.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.462126353647036
"""MSTRG.3753"";","""MSTRG.3753.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.462126353647036
"""MSTRG.3753"";","""MSTRG.3753.21"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.21"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.21"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3753"";","""MSTRG.3753.21"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3755"";","""MSTRG.3755.20"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7274862946111021
"""MSTRG.3756"";","""MSTRG.3756.1"";",FALSE,TRUE,TRUE,FALSE,FALSE,2,0.2232665220774624
"""MSTRG.3761"";","""MSTRG.3761.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.801387389336698
"""MSTRG.3761"";","""MSTRG.3761.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3764"";","""MSTRG.3764.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5295021267485213
"""MSTRG.3764"";","""MSTRG.3764.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5295021267485213
"""MSTRG.3764"";","""MSTRG.3764.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5295021267485213
"""MSTRG.3764"";","""MSTRG.3764.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5295021267485213
"""MSTRG.3764"";","""MSTRG.3764.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6815150195523624
"""MSTRG.3764"";","""MSTRG.3764.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6815150195523624
"""MSTRG.3764"";","""MSTRG.3764.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6815150195523624
"""MSTRG.3764"";","""MSTRG.3764.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6815150195523624
"""MSTRG.3764"";","""MSTRG.3764.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3764"";","""MSTRG.3764.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3765"";","""MSTRG.3765.1"";",FALSE,TRUE,TRUE,FALSE,FALSE,2,0.5347947372392162
"""MSTRG.3766"";","""MSTRG.3766.1"";",TRUE,TRUE,FALSE,FALSE,FALSE,2,NA
"""MSTRG.3782"";","""MSTRG.3782.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7233676547463683
"""MSTRG.3784"";","""MSTRG.3784.11"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3784"";","""MSTRG.3784.12"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3785"";","""MSTRG.3785.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16069375464681251
"""MSTRG.3790"";","""MSTRG.3790.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.36809414072970537
"""MSTRG.3791"";","""MSTRG.3791.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.04108302296058006
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7086667605104042
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.287663820751217
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01592186774434941
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3793"";","""MSTRG.3793.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03292726397038047
"""MSTRG.3794"";","""MSTRG.3794.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.31949377916985855
"""MSTRG.3797"";","""MSTRG.3797.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01801500266444258
"""MSTRG.3797"";","""MSTRG.3797.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01801500266444258
"""MSTRG.3797"";","""MSTRG.3797.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01801500266444258
"""MSTRG.3797"";","""MSTRG.3797.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00100493340890428
"""MSTRG.3797"";","""MSTRG.3797.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00100493340890428
"""MSTRG.3797"";","""MSTRG.3797.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00100493340890428
"""MSTRG.3797"";","""MSTRG.3797.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01076460399221543
"""MSTRG.3797"";","""MSTRG.3797.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01076460399221543
"""MSTRG.3797"";","""MSTRG.3797.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01076460399221543
"""MSTRG.3798"";","""MSTRG.3798.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.05048902453469877
"""MSTRG.3798"";","""MSTRG.3798.8"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5562574751218288
"""MSTRG.3801"";","""MSTRG.3801.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.9127838236711008
"""MSTRG.3803"";","""MSTRG.3803.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04544516910839288
"""MSTRG.3805"";","""MSTRG.3805.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25231212903637096
"""MSTRG.3807"";","""MSTRG.3807.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01043235254234136
"""MSTRG.3807"";","""MSTRG.3807.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01043235254234136
"""MSTRG.3807"";","""MSTRG.3807.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01043235254234136
"""MSTRG.3807"";","""MSTRG.3807.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5795743060345456
"""MSTRG.3807"";","""MSTRG.3807.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5795743060345456
"""MSTRG.3807"";","""MSTRG.3807.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5795743060345456
"""MSTRG.3807"";","""MSTRG.3807.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03414568873923938
"""MSTRG.3807"";","""MSTRG.3807.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03414568873923938
"""MSTRG.3807"";","""MSTRG.3807.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03414568873923938
"""MSTRG.3809"";","""MSTRG.3809.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16272998157481236
"""MSTRG.3809"";","""MSTRG.3809.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16272998157481236
"""MSTRG.3809"";","""MSTRG.3809.5"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.9156263503956932
"""MSTRG.3809"";","""MSTRG.3809.5"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.9156263503956932
"""MSTRG.3812"";","""MSTRG.3812.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01407175586013395
"""MSTRG.3812"";","""MSTRG.3812.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.01407175586013395
"""MSTRG.3812"";","""MSTRG.3812.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7446133672651967
"""MSTRG.3812"";","""MSTRG.3812.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7446133672651967
"""MSTRG.3816"";","""MSTRG.3816.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4620343562567675
"""MSTRG.3816"";","""MSTRG.3816.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4620343562567675
"""MSTRG.3816"";","""MSTRG.3816.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6586134051919285
"""MSTRG.3816"";","""MSTRG.3816.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6586134051919285
"""MSTRG.3820"";","""MSTRG.3820.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6258591532833788
"""MSTRG.3820"";","""MSTRG.3820.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6258591532833788
"""MSTRG.3820"";","""MSTRG.3820.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03670730286829785
"""MSTRG.3820"";","""MSTRG.3820.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.03670730286829785
"""MSTRG.3822"";","""MSTRG.3822.1"";",TRUE,TRUE,TRUE,FALSE,FALSE,3,0.6384299764296513
"""MSTRG.3827"";","""MSTRG.3827.1"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.04961277293269831
"""MSTRG.3829"";","""MSTRG.3829.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.09206940152864355
"""MSTRG.3831"";","""MSTRG.3831.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6796449557724356
"""MSTRG.3831"";","""MSTRG.3831.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6796449557724356
"""MSTRG.3831"";","""MSTRG.3831.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4673255201840581
"""MSTRG.3831"";","""MSTRG.3831.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4673255201840581
"""MSTRG.3831"";","""MSTRG.3831.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6217012110046473
"""MSTRG.3831"";","""MSTRG.3831.14"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6217012110046473
"""MSTRG.3831"";","""MSTRG.3831.15"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.15"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3831"";","""MSTRG.3831.20"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8002346014269749
"""MSTRG.3831"";","""MSTRG.3831.20"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8002346014269749
"""MSTRG.3832"";","""MSTRG.3832.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.2310675788625327
"""MSTRG.3832"";","""MSTRG.3832.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3835"";","""MSTRG.3835.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5917793333766888
"""MSTRG.3835"";","""MSTRG.3835.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3835"";","""MSTRG.3835.6"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.32078426103258306
"""MSTRG.3835"";","""MSTRG.3835.9"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.160521807571113
"""MSTRG.3836"";","""MSTRG.3836.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.23067082316814472
"""MSTRG.3836"";","""MSTRG.3836.4"";",TRUE,FALSE,TRUE,FALSE,TRUE,3,NA
"""MSTRG.3836"";","""MSTRG.3836.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.15122958287293922
"""MSTRG.3836"";","""MSTRG.3836.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16155273902665004
"""MSTRG.3836"";","""MSTRG.3836.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3784002881037789
"""MSTRG.3836"";","""MSTRG.3836.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3058596270330847
"""MSTRG.3838"";","""MSTRG.3838.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.2815621694107886
"""MSTRG.3840"";","""MSTRG.3840.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.34288692950391864
"""MSTRG.3841"";","""MSTRG.3841.1"";",TRUE,TRUE,TRUE,FALSE,FALSE,3,0.22863675557249669
"""MSTRG.3845"";","""MSTRG.3845.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.159086532232684
"""MSTRG.3845"";","""MSTRG.3845.2"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,1
"""MSTRG.3845"";","""MSTRG.3845.10"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3848"";","""MSTRG.3848.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00288670900789788
"""MSTRG.3848"";","""MSTRG.3848.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4526082781503831
"""MSTRG.3849"";","""MSTRG.3849.1"";",FALSE,FALSE,TRUE,FALSE,FALSE,1,NA
"""MSTRG.3852"";","""MSTRG.3852.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3858647340606718
"""MSTRG.3858"";","""MSTRG.3858.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.02467498668427039
"""MSTRG.3859"";","""MSTRG.3859.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.09370842965918358
"""MSTRG.3859"";","""MSTRG.3859.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3859"";","""MSTRG.3859.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.21285762289963217
"""MSTRG.3859"";","""MSTRG.3859.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.03328741200364767
"""MSTRG.3859"";","""MSTRG.3859.8"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.5786643689992832
"""MSTRG.3860"";","""MSTRG.3860.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6406250288192451
"""MSTRG.3860"";","""MSTRG.3860.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3062376423018983
"""MSTRG.3860"";","""MSTRG.3860.11"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.09267886050118623
"""MSTRG.3861"";","""MSTRG.3861.25"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3861"";","""MSTRG.3861.92"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.5862135222978608
"""MSTRG.3862"";","""MSTRG.3862.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.03132622735570712
"""MSTRG.3862"";","""MSTRG.3862.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.08712664045379363
"""MSTRG.3864"";","""MSTRG.3864.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3864"";","""MSTRG.3864.7"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6638727897483243
"""MSTRG.3864"";","""MSTRG.3864.8"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.649167671380466
"""MSTRG.3865"";","""MSTRG.3865.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3865"";","""MSTRG.3865.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3865"";","""MSTRG.3865.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3333739654902434
"""MSTRG.3865"";","""MSTRG.3865.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3333739654902434
"""MSTRG.3865"";","""MSTRG.3865.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3865"";","""MSTRG.3865.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3869"";","""MSTRG.3869.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7688087935939786
"""MSTRG.3869"";","""MSTRG.3869.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7688087935939786
"""MSTRG.3869"";","""MSTRG.3869.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7688087935939786
"""MSTRG.3869"";","""MSTRG.3869.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16091027070934266
"""MSTRG.3869"";","""MSTRG.3869.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16091027070934266
"""MSTRG.3869"";","""MSTRG.3869.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.16091027070934266
"""MSTRG.3869"";","""MSTRG.3869.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.10231102420941587
"""MSTRG.3869"";","""MSTRG.3869.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.10231102420941587
"""MSTRG.3869"";","""MSTRG.3869.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.10231102420941587
"""MSTRG.3871"";","""MSTRG.3871.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7695375464351109
"""MSTRG.3874"";","""MSTRG.3874.1"";",TRUE,TRUE,FALSE,TRUE,FALSE,3,0.747796213551699
"""MSTRG.3876"";","""MSTRG.3876.9"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.3877"";","""MSTRG.3877.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04869001203519069
"""MSTRG.3878"";","""MSTRG.3878.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7084270972838993
"""MSTRG.3879"";","""MSTRG.3879.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.42818128568587777
"""MSTRG.3884"";","""MSTRG.3884.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5419081607452672
"""MSTRG.3891"";","""MSTRG.3891.20"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6519299391453841
"""MSTRG.3894"";","""MSTRG.3894.1"";",TRUE,FALSE,FALSE,FALSE,FALSE,1,0.5611601481751693
"""MSTRG.3896"";","""MSTRG.3896.1"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.23008214921338907
"""MSTRG.3898"";","""MSTRG.3898.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8345623717099936
"""MSTRG.3898"";","""MSTRG.3898.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8345623717099936
"""MSTRG.3898"";","""MSTRG.3898.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8780655820701291
"""MSTRG.3898"";","""MSTRG.3898.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8780655820701291
"""MSTRG.3902"";","""MSTRG.3902.5"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.25434369424268566
"""MSTRG.3904"";","""MSTRG.3904.1"";",FALSE,TRUE,TRUE,FALSE,FALSE,2,0.49169629206893334
"""MSTRG.3910"";","""MSTRG.3910.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00136813801642003
"""MSTRG.3913"";","""MSTRG.3913.1"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.0737527043311022
"""MSTRG.3916"";","""MSTRG.3916.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00778185433718777
"""MSTRG.3916"";","""MSTRG.3916.5"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,NA
"""MSTRG.3918"";","""MSTRG.3918.6"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.30553167981705576
"""MSTRG.3919"";","""MSTRG.3919.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3760249617262719
"""MSTRG.3919"";","""MSTRG.3919.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7072176709524298
"""MSTRG.3932"";","""MSTRG.3932.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.07286820230573922
"""MSTRG.3932"";","""MSTRG.3932.7"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.07286820230573922
"""MSTRG.3932"";","""MSTRG.3932.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00319884049167469
"""MSTRG.3932"";","""MSTRG.3932.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00319884049167469
"""MSTRG.3933"";","""MSTRG.3933.27"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.3936"";","""MSTRG.3936.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6271812134710003
"""MSTRG.3936"";","""MSTRG.3936.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6271812134710003
"""MSTRG.3936"";","""MSTRG.3936.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3409615687562326
"""MSTRG.3936"";","""MSTRG.3936.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3409615687562326
