seq_ID	ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
MSTRG.4729::CHR11:48107468-48168557	MSTRG.4729::CHR11:48107468-48168557_ORF_2	61089	+	1	31993	32469	477	0.7517	0.085449195530542	0.0611272892225053
MSTRG.4729::CHR11:48107617-48149866	MSTRG.4729::CHR11:48107617-48149866_ORF_2	42249	+	2	31844	32320	477	0.7517	0.085449195530542	0.154635097754109
MSTRG.4734::CHR11:56910323-56914295	MSTRG.4734::CHR11:56910323-56914295_ORF_1	3972	+	1	2788	3648	861	0.801	-0.0333917678482947	0.984403408808746
MSTRG.4735::CHR11:57086497-57087491	MSTRG.4735::CHR11:57086497-57087491_ORF_1	994	+	3	48	209	162	0.791	-0.428004201824654	0.00262223956557732
MSTRG.4736::CHR11:57299641-57337383	MSTRG.4736::CHR11:57299641-57337383_ORF_1	37742	+	3	35691	36305	615	0.5807	0.241604046444515	0.61075040058214
MSTRG.4736::CHR11:57299675-57311469	MSTRG.4736::CHR11:57299675-57311469_ORF_4	11794	+	1	9856	10230	375	1.1739	0.162019049535038	0.679194202323035
MSTRG.4745::CHR11:57657762-57661857	MSTRG.4745::CHR11:57657762-57661857_ORF_1	4095	+	2	1715	2395	681	1.009	0.315867400672514	0.993041749693223
MSTRG.4750::CHR11:57712624-57739181	MSTRG.4750::CHR11:57712624-57739181_ORF_1	26557	+	1	4321	4749	429	0.5731	-0.0147052011798649	0.069220073648222
MSTRG.4750::CHR11:57741571-57793243	MSTRG.4750::CHR11:57741571-57793243_ORF_3	51672	+	3	49908	50246	339	0.7992	0.263669625288986	0.0748782009172744
MSTRG.4750::CHR11:57761863-57818443	MSTRG.4750::CHR11:57761863-57818443_ORF_1	56580	+	1	34645	35133	489	1.0578	0.335754073786481	0.555733479879763
MSTRG.4750::CHR11:57804394-57818445	MSTRG.4750::CHR11:57804394-57818445_ORF_1	14051	+	3	12921	13298	378	0.7296	-0.205602315371486	0.0430032248357404
MSTRG.4754::CHR11:58578459-58621550	MSTRG.4754::CHR11:58578459-58621550_ORF_1	43091	+	2	38789	39247	459	1.0173	0.237954130360914	0.473714607491738
MSTRG.4754::CHR11:58579488-58624639	MSTRG.4754::CHR11:58579488-58624639_ORF_1	45151	+	2	44507	45034	528	1.2699	0.233951190148018	0.802220752641741
MSTRG.4760::CHR11:59142858-59155036	MSTRG.4760::CHR11:59142858-59155036_ORF_1	12178	+	3	8931	10646	1716	0.9014	0.0548758568446328	0.99999927879972
MSTRG.4760::CHR11:59142858-59155039	MSTRG.4760::CHR11:59142858-59155039_ORF_1	12181	+	3	8931	10646	1716	0.9014	0.0548758568446328	0.999999278681077
MSTRG.4767::CHR11:59636715-59669037	MSTRG.4767::CHR11:59636715-59669037_ORF_1	32322	+	2	31844	32320	477	0.5289	0.0456237826360478	0.103021784006991
MSTRG.4767::CHR11:59636724-59659470	MSTRG.4767::CHR11:59636724-59659470_ORF_2	22746	+	2	18140	18469	330	0.921	-0.0849692188588779	0.0615445060567398
MSTRG.4767::CHR11:59636749-59659470	MSTRG.4767::CHR11:59636749-59659470_ORF_2	22721	+	1	18115	18444	330	0.921	-0.0849692188588779	0.0616237256085357
MSTRG.4769::CHR11:59755458-59805815	MSTRG.4769::CHR11:59755458-59805815_ORF_1	50357	+	2	39722	40153	432	0.8107	0.0781269847352583	0.076719716185047
MSTRG.4774::CHR11:59806139-59810773	MSTRG.4774::CHR11:59806139-59810773_ORF_1	4634	+	1	550	843	294	0.9748	-0.0693020262805476	0.135450591238061
MSTRG.4774::CHR11:59806140-59810773	MSTRG.4774::CHR11:59806140-59810773_ORF_1	4633	+	3	549	842	294	0.9748	-0.0693020262805476	0.135457012313491
MSTRG.4783::CHR11:60924462-60937142	MSTRG.4783::CHR11:60924462-60937142_ORF_1	12680	+	2	11744	12445	702	1.1654	0.51025214124459	0.998412141366193
MSTRG.4783::CHR11:60924469-60934607	MSTRG.4783::CHR11:60924469-60934607_ORF_1	10138	+	2	4040	4495	456	1.2333	0.405392977510519	0.968589748159482
MSTRG.4783::CHR11:60924481-60934617	MSTRG.4783::CHR11:60924481-60934617_ORF_1	10136	+	2	4028	4483	456	1.2333	0.405392977510519	0.968593084323031
MSTRG.4783::CHR11:60924491-60937142	MSTRG.4783::CHR11:60924491-60937142_ORF_1	12651	+	3	11715	12416	702	1.1654	0.51025214124459	0.998414660225488
MSTRG.4783::CHR11:60924505-60935415	MSTRG.4783::CHR11:60924505-60935415_ORF_1	10910	+	2	4004	4459	456	1.2333	0.405392977510519	0.967276061658274
MSTRG.4788::CHR11:61333243-61346503	MSTRG.4788::CHR11:61333243-61346503_ORF_5	13260	+	3	8028	8357	330	0.8414	0.114519831803603	0.219568033832542
MSTRG.4789::CHR11:61348889-61361840	MSTRG.4789::CHR11:61348889-61361840_ORF_5	12951	+	2	4826	5101	276	1.0377	0.314849897356471	0.509237173030022
MSTRG.4789::CHR11:61352985-61361876	MSTRG.4789::CHR11:61352985-61361876_ORF_4	8891	+	1	730	1005	276	1.0377	0.314849897356471	0.564530065339115
MSTRG.4789::CHR11:61352985-61362262	MSTRG.4789::CHR11:61352985-61362262_ORF_4	9277	+	1	730	1005	276	1.0377	0.314849897356471	0.559320059103415
MSTRG.4789::CHR11:61353105-61361876	MSTRG.4789::CHR11:61353105-61361876_ORF_4	8771	+	1	610	885	276	1.0377	0.314849897356471	0.566146912398463
MSTRG.4790::CHR11:61362386-61373370	MSTRG.4790::CHR11:61362386-61373370_ORF_1	10984	+	3	5679	6071	393	0.8578	-0.241867368450582	0.0727847446938379
MSTRG.4791::CHR11:61392631-61398792	MSTRG.4791::CHR11:61392631-61398792_ORF_4	6161	+	3	5172	5357	186	1.1343	0.292119384876833	0.400691531507343
MSTRG.4792::CHR11:61411006-61429922	MSTRG.4792::CHR11:61411006-61429922_ORF_2	18916	+	3	5535	5879	345	0.7697	-0.0535046161652998	0.0643277177241431
MSTRG.4794::CHR11:61430123-61446342	MSTRG.4794::CHR11:61430123-61446342_ORF_1	16219	+	3	4062	4505	444	0.9958	-0.319779912032129	0.094642099752025
MSTRG.4794::CHR11:61430123-61446697	MSTRG.4794::CHR11:61430123-61446697_ORF_1	16574	+	3	4062	4505	444	0.9958	-0.319779912032129	0.0929873417171616
MSTRG.4798::CHR11:61752641-61788365	MSTRG.4798::CHR11:61752641-61788365_ORF_1	35724	+	3	9498	10325	828	0.4674	0.0199566812564097	0.770040535192038
MSTRG.4798::CHR11:61752641-61788410	MSTRG.4798::CHR11:61752641-61788410_ORF_1	35769	+	3	9498	10325	828	0.4674	0.0199566812564097	0.769603320241532
MSTRG.4798::CHR11:61752641-61788470	MSTRG.4798::CHR11:61752641-61788470_ORF_1	35829	+	3	9498	10325	828	0.4674	0.0199566812564097	0.769019461551854
MSTRG.4799::CHR11:61763219-61792602	MSTRG.4799::CHR11:61763219-61792602_ORF_3	29383	+	3	10524	11051	528	0.8069	0.226857452834913	0.651519636215938
MSTRG.4800::CHR11:61792950-61797232	MSTRG.4800::CHR11:61792950-61797232_ORF_1	4282	+	3	2412	3554	1143	1.2892	0.566943885706724	0.999996657740788
MSTRG.4801::CHR11:61794181-61799073	MSTRG.4801::CHR11:61794181-61799073_ORF_1	4892	+	2	1181	2323	1143	1.2892	0.566943885706724	0.999996544061848
MSTRG.4802::CHR11:61802217-61817003	MSTRG.4802::CHR11:61802217-61817003_ORF_4	14786	+	1	637	975	339	1.0358	0.129118897574351	0.379317356251444
MSTRG.4800::CHR11:61827391-61863786	MSTRG.4800::CHR11:61827391-61863786_ORF_1	36395	+	3	141	872	732	0.4422	0.0510985384012379	0.549791113626157
MSTRG.4800::CHR11:61828178-61867347	MSTRG.4800::CHR11:61828178-61867347_ORF_2	39169	+	3	9198	9812	615	0.558	0.122906265153895	0.395005832545872
MSTRG.4800::CHR11:61828279-61867347	MSTRG.4800::CHR11:61828279-61867347_ORF_2	39068	+	1	9097	9711	615	0.558	0.122906265153895	0.396330039677134
MSTRG.4800::CHR11:61828299-61867347	MSTRG.4800::CHR11:61828299-61867347_ORF_2	39048	+	2	9077	9691	615	0.558	0.122906265153895	0.396592439931754
MSTRG.4800::CHR11:61840641-61867347	MSTRG.4800::CHR11:61840641-61867347_ORF_1	26706	+	3	13068	13649	582	0.4679	-0.0491631200718648	0.187412967036672
MSTRG.4804::CHR11:61873564-61879433	MSTRG.4804::CHR11:61873564-61879433_ORF_1	5869	+	2	4151	4627	477	0.5592	0.130482967802417	0.476457138561676
MSTRG.4804::CHR11:61873564-61880463	MSTRG.4804::CHR11:61873564-61880463_ORF_1	6899	+	2	4151	4627	477	0.5592	0.130482967802417	0.462391827091146
MSTRG.4804::CHR11:61873759-61878582	MSTRG.4804::CHR11:61873759-61878582_ORF_1	4823	+	2	3956	4432	477	0.5592	0.130482967802417	0.49077914140318
MSTRG.4804::CHR11:61873759-61891381	MSTRG.4804::CHR11:61873759-61891381_ORF_1	17622	+	2	13967	14584	618	0.7221	-0.051750639120937	0.573099636608161
MSTRG.4806::CHR11:61897928-61920269	MSTRG.4806::CHR11:61897928-61920269_ORF_3	22341	+	2	10055	10423	369	1.1393	0.0921313611733546	0.392043370566765
MSTRG.4808::CHR11:61964746-61967166	MSTRG.4808::CHR11:61964746-61967166_ORF_2	2420	+	3	2202	2420	219	0.8436	0.212139102634474	0.211535016445653
MSTRG.4809::CHR11:61967311-61967624	MSTRG.4809::CHR11:61967311-61967624_ORF_1	313	+	2	113	214	102	0.8545	0.104174927647037	0.0420182530283371
MSTRG.4812::CHR11:62124010-62155444	MSTRG.4812::CHR11:62124010-62155444_ORF_1	31434	+	1	5605	6645	1041	0.8614	0.292976252034063	0.998932869025397
MSTRG.4812::CHR11:62124010-62155462	MSTRG.4812::CHR11:62124010-62155462_ORF_1	31452	+	1	5605	6645	1041	0.8614	0.292976252034063	0.998931816412278
MSTRG.4814::CHR11:62337494-62392568	MSTRG.4814::CHR11:62337494-62392568_ORF_2	55074	+	3	35223	35681	459	0.9057	0.27562317773342	0.285284069769407
MSTRG.4817::CHR11:62433546-62545801	MSTRG.4817::CHR11:62433546-62545801_ORF_1	112255	+	3	93027	94169	1143	0.923	-0.100353706166392	0.798486752572193
MSTRG.4817::CHR11:62515905-62544406	MSTRG.4817::CHR11:62515905-62544406_ORF_1	28501	+	3	10668	11810	1143	0.923	-0.100353706166392	0.997450237650965
MSTRG.4817::CHR11:62515905-62545663	MSTRG.4817::CHR11:62515905-62545663_ORF_1	29758	+	3	10668	11810	1143	0.923	-0.100353706166392	0.997268799772254
MSTRG.4817::CHR11:62515905-62549275	MSTRG.4817::CHR11:62515905-62549275_ORF_1	33370	+	3	10668	11810	1143	0.923	-0.100353706166392	0.996672591700588
MSTRG.4822::CHR11:62574017-62579187	MSTRG.4822::CHR11:62574017-62579187_ORF_1	5170	+	2	2597	3019	423	0.967	-0.00187454207813356	0.485633394587667
MSTRG.4820::CHR11:62581107-62591572	MSTRG.4820::CHR11:62581107-62591572_ORF_1	10465	+	2	50	430	381	0.5586	0.0980322219692914	0.165306350756849
MSTRG.4823::CHR11:62593221-62601865	MSTRG.4823::CHR11:62593221-62601865_ORF_2	8644	+	2	8216	8644	429	0.679	0.140247899680642	0.42282531177406
MSTRG.4823::CHR11:62593841-62601865	MSTRG.4823::CHR11:62593841-62601865_ORF_2	8024	+	3	7596	8024	429	0.679	0.140247899680642	0.43114270595575
MSTRG.4824::CHR11:62602225-62611596	MSTRG.4824::CHR11:62602225-62611596_ORF_1	9371	+	1	6766	7335	570	0.6702	0.0696672048418948	0.683043835373447
MSTRG.4828::CHR11:62615296-62621986	MSTRG.4828::CHR11:62615296-62621986_ORF_1	6690	+	3	1188	1628	441	0.7791	0.0264296325183297	0.39761544219919
MSTRG.4829::CHR11:62624950-62631185	MSTRG.4829::CHR11:62624950-62631185_ORF_5	6235	+	3	5145	5324	180	0.9207	-0.0732308592114536	0.0314582454029593
MSTRG.4829::CHR11:62625780-62630839	MSTRG.4829::CHR11:62625780-62630839_ORF_4	5059	+	1	4315	4494	180	0.9207	-0.0732308592114536	0.0334833932763384
MSTRG.4830::CHR11:62662817-62665181	MSTRG.4830::CHR11:62662817-62665181_ORF_1	2364	+	3	1398	1820	423	0.6844	-0.278564625638365	0.0719691400490083
MSTRG.4833::CHR11:62676516-62679095	MSTRG.4833::CHR11:62676516-62679095_ORF_1	2579	+	1	1780	2271	492	0.6652	0.101359697486812	0.608888608944995
MSTRG.4834::CHR11:62690416-62706218	MSTRG.4834::CHR11:62690416-62706218_ORF_4	15802	+	1	14821	15069	249	1.1959	0.181142425075636	0.334595296127071
MSTRG.4834::CHR11:62694599-62727457	MSTRG.4834::CHR11:62694599-62727457_ORF_2	32858	+	2	15020	15367	348	0.8788	0.0293912654363447	0.0738467559830655
MSTRG.4834::CHR11:62712629-62727384	MSTRG.4834::CHR11:62712629-62727384_ORF_3	14755	+	1	3187	3447	261	0.9639	0.176996083140549	0.210699185162578
MSTRG.4834::CHR11:62715217-62727384	MSTRG.4834::CHR11:62715217-62727384_ORF_2	12167	+	2	599	859	261	0.9639	0.176996083140549	0.23526574157944
MSTRG.4836::CHR11:62728111-62738603	MSTRG.4836::CHR11:62728111-62738603_ORF_5	10492	+	3	738	1025	288	1.173	0.320185341086171	0.691003679691628
MSTRG.4836::CHR11:62728485-62740284	MSTRG.4836::CHR11:62728485-62740284_ORF_4	11799	+	1	364	651	288	1.173	0.320185341086171	0.675496422436486
MSTRG.4836::CHR11:62728485-62740293	MSTRG.4836::CHR11:62728485-62740293_ORF_4	11808	+	1	364	651	288	1.173	0.320185341086171	0.67538824142843
MSTRG.4842::CHR11:62787414-62790110	MSTRG.4842::CHR11:62787414-62790110_ORF_2	2696	+	3	18	140	123	1.1918	0.412515934978598	0.502846266447579
MSTRG.4842::CHR11:62787414-62790246	MSTRG.4842::CHR11:62787414-62790246_ORF_2	2832	+	3	18	140	123	1.1918	0.412515934978598	0.500982032481587
MSTRG.4840::CHR11:62789970-62792003	MSTRG.4840::CHR11:62789970-62792003_ORF_1	2033	+	1	1840	2031	192	1.1489	0.347171029571957	0.568389435349924
MSTRG.4843::CHR11:62792230-62796563	MSTRG.4843::CHR11:62792230-62796563_ORF_5	4333	+	3	3849	4004	156	1.0521	0.16338658809083	0.15413500261428
MSTRG.4850::CHR11:62832957-62839558	MSTRG.4850::CHR11:62832957-62839558_ORF_1	6601	+	3	5994	6461	468	0.721	0.118118488777884	0.561598739608829
MSTRG.4850::CHR11:62832957-62839581	MSTRG.4850::CHR11:62832957-62839581_ORF_1	6624	+	3	5994	6461	468	0.721	0.118118488777884	0.56128822087736
MSTRG.4850::CHR11:62833814-62841809	MSTRG.4850::CHR11:62833814-62841809_ORF_1	7995	+	1	5137	5604	468	0.721	0.118118488777884	0.542700284418412
MSTRG.4851::CHR11:62852137-62855174	MSTRG.4851::CHR11:62852137-62855174_ORF_1	3037	+	3	1026	1379	354	0.5519	-0.132229776987342	0.0504771895663163
MSTRG.4851::CHR11:62852289-62855460	MSTRG.4851::CHR11:62852289-62855460_ORF_1	3171	+	1	874	1227	354	0.5519	-0.132229776987342	0.0501261955162003
MSTRG.4852::CHR11:62856167-62885314	MSTRG.4852::CHR11:62856167-62885314_ORF_1	29147	+	2	24857	25555	699	1.2726	0.383050853955481	0.99396996269287
MSTRG.4852::CHR11:62856167-62888520	MSTRG.4852::CHR11:62856167-62888520_ORF_1	32353	+	2	24857	25555	699	1.2726	0.383050853955481	0.992819392041617
MSTRG.4852::CHR11:62856167-62888805	MSTRG.4852::CHR11:62856167-62888805_ORF_1	32638	+	2	24857	25555	699	1.2726	0.383050853955481	0.992707124724897
MSTRG.4852::CHR11:62856167-62888845	MSTRG.4852::CHR11:62856167-62888845_ORF_1	32678	+	2	24857	25555	699	1.2726	0.383050853955481	0.992691229097456
MSTRG.4852::CHR11:62856167-62888860	MSTRG.4852::CHR11:62856167-62888860_ORF_1	32693	+	2	24857	25555	699	1.2726	0.383050853955481	0.992685259374763
MSTRG.4852::CHR11:62880895-62888858	MSTRG.4852::CHR11:62880895-62888858_ORF_1	7963	+	3	129	827	699	1.2726	0.383050853955481	0.998104735067105
MSTRG.4858::CHR11:63552975-63571886	MSTRG.4858::CHR11:63552975-63571886_ORF_1	18911	+	2	5411	5824	414	1.0881	0.10445609024083	0.53769998140328
MSTRG.4859::CHR11:63574849-63614433	MSTRG.4859::CHR11:63574849-63614433_ORF_1	39584	+	2	3647	4807	1161	0.6498	-0.02170341356467	0.9939305097928
MSTRG.4866::CHR11:63759515-63768602	MSTRG.4866::CHR11:63759515-63768602_ORF_1	9087	+	2	6101	6688	588	1.1764	0.111863646880762	0.951926887445486
MSTRG.4866::CHR11:63759949-63765952	MSTRG.4866::CHR11:63759949-63765952_ORF_1	6003	+	2	4169	4576	408	1.2488	0.104186655896191	0.793154692431008
MSTRG.4866::CHR11:63763302-63768540	MSTRG.4866::CHR11:63763302-63768540_ORF_1	5238	+	1	2314	2901	588	1.1764	0.111863646880762	0.960714085092864
MSTRG.4867::CHR11:63813568-63827716	MSTRG.4867::CHR11:63813568-63827716_ORF_1	14148	+	2	4937	5464	528	0.8329	0.0823015812802057	0.66228679654146
MSTRG.4867::CHR11:63813588-63827716	MSTRG.4867::CHR11:63813588-63827716_ORF_1	14128	+	3	4917	5444	528	0.8329	0.0823015812802057	0.662532027431046
MSTRG.4868::CHR11:63888695-63909247	MSTRG.4868::CHR11:63888695-63909247_ORF_1	20552	+	3	18729	19613	885	0.5468	0.0531193171914734	0.959030343900024
MSTRG.4868::CHR11:63895185-63914315	MSTRG.4868::CHR11:63895185-63914315_ORF_1	19130	+	2	12239	13123	885	0.5468	0.0531193171914734	0.961986574513403
MSTRG.4870::CHR11:63909076-63909773	MSTRG.4870::CHR11:63909076-63909773_ORF_4	697	+	3	42	161	120	1.2308	0.349360503593105	0.459743449781782
MSTRG.4872::CHR11:63939001-63958786	MSTRG.4872::CHR11:63939001-63958786_ORF_1	19785	+	3	18852	19277	426	0.7803	0.0320721013834614	0.220480769128858
MSTRG.4873::CHR11:63974619-63976543	MSTRG.4873::CHR11:63974619-63976543_ORF_2	1924	+	2	62	253	192	1.1878	0.213371953536775	0.402135484409485
MSTRG.4873::CHR11:63986004-64007071	MSTRG.4873::CHR11:63986004-64007071_ORF_1	21067	+	3	10623	11885	1263	0.8805	0.132973645782781	0.999875209036825
MSTRG.4873::CHR11:63986841-63998339	MSTRG.4873::CHR11:63986841-63998339_ORF_1	11498	+	3	9786	11048	1263	0.8805	0.132973645782781	0.999926151884357
MSTRG.4873::CHR11:64001114-64007071	MSTRG.4873::CHR11:64001114-64007071_ORF_1	5957	+	2	4592	5236	645	0.5476	-0.00358399941562911	0.71645491607031
MSTRG.4878::CHR11:64182752-64185694	MSTRG.4878::CHR11:64182752-64185694_ORF_1	2942	+	2	968	1432	465	0.5484	-0.0874494690300643	0.19345615569564
MSTRG.4879::CHR11:64186233-64195811	MSTRG.4879::CHR11:64186233-64195811_ORF_1	9578	+	3	4086	4364	279	1.0063	-0.161240614901945	0.0605498665027606
MSTRG.4879::CHR11:64186233-64200221	MSTRG.4879::CHR11:64186233-64200221_ORF_1	13988	+	3	4086	4364	279	1.0063	-0.161240614901945	0.0481707618802087
MSTRG.4881::CHR11:64223855-64226158	MSTRG.4881::CHR11:64223855-64226158_ORF_2	2303	+	1	955	1287	333	1.0151	0.175951608539859	0.583637220943998
MSTRG.4882::CHR11:64226299-64230686	MSTRG.4882::CHR11:64226299-64230686_ORF_1	4387	+	3	354	1016	663	1.1491	0.364878598517408	0.996025267494147
MSTRG.4882::CHR11:64226608-64234280	MSTRG.4882::CHR11:64226608-64234280_ORF_1	7672	+	3	45	707	663	1.1491	0.364878598517408	0.995244537077176
MSTRG.4882::CHR11:64231891-64234147	MSTRG.4882::CHR11:64231891-64234147_ORF_1	2256	+	2	482	862	381	0.8071	0.155069802059363	0.508395966777694
MSTRG.4884::CHR11:64234592-64238787	MSTRG.4884::CHR11:64234592-64238787_ORF_1	4195	+	2	242	595	354	0.8386	0.196082623651872	0.495665388476887
MSTRG.4884::CHR11:64234718-64238787	MSTRG.4884::CHR11:64234718-64238787_ORF_1	4069	+	2	116	469	354	0.8386	0.196082623651872	0.497392488774347
MSTRG.4884::CHR11:64234793-64238787	MSTRG.4884::CHR11:64234793-64238787_ORF_1	3994	+	2	41	394	354	0.8386	0.196082623651872	0.498420556849562
MSTRG.4884::CHR11:64234820-64238787	MSTRG.4884::CHR11:64234820-64238787_ORF_1	3967	+	2	14	367	354	0.8386	0.196082623651872	0.498790665079948
MSTRG.4885::CHR11:64241002-64244103	MSTRG.4885::CHR11:64241002-64244103_ORF_1	3101	+	3	663	1637	975	0.6097	0.12288049594077	0.996849416606088
MSTRG.4886::CHR11:64244478-64252572	MSTRG.4886::CHR11:64244478-64252572_ORF_1	8094	+	2	7172	7507	336	1.0577	0.186830497489816	0.566263837982845
MSTRG.4886::CHR11:64244548-64245816	MSTRG.4886::CHR11:64244548-64245816_ORF_2	1268	+	2	101	295	195	0.9211	0.0399321552289699	0.0912155111898332
MSTRG.4886::CHR11:64244548-64249494	MSTRG.4886::CHR11:64244548-64249494_ORF_2	4946	+	3	2124	2429	306	0.9802	0.174758062033811	0.441071041698038
MSTRG.4886::CHR11:64244548-64251236	MSTRG.4886::CHR11:64244548-64251236_ORF_3	6688	+	3	2124	2429	306	0.9802	0.174758062033811	0.417673196186616
MSTRG.4888::CHR11:64261067-64267923	MSTRG.4888::CHR11:64261067-64267923_ORF_1	6856	+	2	4505	5119	615	0.9326	0.183095538355351	0.952664381803688
MSTRG.4889::CHR11:64270268-64284369	MSTRG.4889::CHR11:64270268-64284369_ORF_3	14101	+	3	13851	14099	249	0.9445	-0.00977340042911459	0.0679031668120248
MSTRG.4889::CHR11:64270268-64284653	MSTRG.4889::CHR11:64270268-64284653_ORF_1	14385	+	3	2094	2435	342	0.6667	-0.0613644412869709	0.0539033725275732
MSTRG.4889::CHR11:64270975-64284369	MSTRG.4889::CHR11:64270975-64284369_ORF_3	13394	+	1	13144	13392	249	0.9445	-0.00977340042911459	0.070398220057711
MSTRG.4890::CHR11:64285256-64289494	MSTRG.4890::CHR11:64285256-64289494_ORF_1	4238	+	3	1269	1730	462	1.0048	0.269541605349996	0.900901032747105
MSTRG.4893::CHR11:64302887-64309302	MSTRG.4893::CHR11:64302887-64309302_ORF_1	6415	+	3	2610	3467	858	0.5088	0.111272479768048	0.979124176804912
MSTRG.4894::CHR11:64305803-64316738	MSTRG.4894::CHR11:64305803-64316738_ORF_1	10935	+	3	1347	1796	450	0.9586	0.365229113605195	0.893520472063101
MSTRG.4894::CHR11:64305813-64316738	MSTRG.4894::CHR11:64305813-64316738_ORF_1	10925	+	2	1337	1786	450	0.9586	0.365229113605195	0.893572628183904
MSTRG.4895::CHR11:64316459-64318106	MSTRG.4895::CHR11:64316459-64318106_ORF_1	1647	+	1	433	927	495	0.5863	0.108766225977439	0.574509084623174
MSTRG.4895::CHR11:64316695-64317487	MSTRG.4895::CHR11:64316695-64317487_ORF_1	792	+	2	197	691	495	0.5863	0.108766225977439	0.585927032481249
MSTRG.4896::CHR11:64318181-64321740	MSTRG.4896::CHR11:64318181-64321740_ORF_1	3559	+	1	2845	3510	666	0.5673	0.0509004414959787	0.844475122583352
MSTRG.4899::CHR11:64359180-64372211	MSTRG.4899::CHR11:64359180-64372211_ORF_1	13031	+	2	11048	11671	624	0.7924	0.139214838692233	0.882314573423108
MSTRG.4899::CHR11:64359181-64372210	MSTRG.4899::CHR11:64359181-64372210_ORF_1	13029	+	1	11047	11670	624	0.7924	0.139214838692233	0.882325959819368
MSTRG.4899::CHR11:64369433-64372210	MSTRG.4899::CHR11:64369433-64372210_ORF_1	2777	+	3	795	1418	624	0.7924	0.139214838692233	0.929351712287445
MSTRG.4901::CHR11:64766020-64778504	MSTRG.4901::CHR11:64766020-64778504_ORF_1	12484	+	3	414	1085	672	0.7384	0.0144805927269162	0.837326960412406
MSTRG.4901::CHR11:64770277-64778469	MSTRG.4901::CHR11:64770277-64778469_ORF_1	8192	+	1	601	852	252	1.0002	0.0894091876456577	0.187259287467936
MSTRG.4905::CHR11:64851641-64888868	MSTRG.4905::CHR11:64851641-64888868_ORF_1	37227	+	2	3044	3820	777	0.7209	-0.0101678090401001	0.776711421586295
MSTRG.4905::CHR11:64852730-64893451	MSTRG.4905::CHR11:64852730-64893451_ORF_1	40721	+	2	1955	2731	777	0.7209	-0.0101678090401001	0.741738360064532
MSTRG.4907::CHR11:64894545-64917206	MSTRG.4907::CHR11:64894545-64917206_ORF_1	22661	+	1	15955	16734	780	0.4535	0.0877285201578092	0.852095083297313
MSTRG.4907::CHR11:64894553-64917236	MSTRG.4907::CHR11:64894553-64917236_ORF_1	22683	+	2	15947	16726	780	0.4535	0.0877285201578092	0.851942991370267
MSTRG.4912::CHR11:65027539-65040568	MSTRG.4912::CHR11:65027539-65040568_ORF_1	13029	+	1	10948	11298	351	1.1642	0.30343436177242	0.775312659642724
MSTRG.4912::CHR11:65027547-65035611	MSTRG.4912::CHR11:65027547-65035611_ORF_2	8064	+	3	7488	7736	249	0.9059	0.121273426174895	0.164355701373559
MSTRG.4915::CHR11:65040914-65044799	MSTRG.4915::CHR11:65040914-65044799_ORF_1	3885	+	1	379	1179	801	1.0719	0.45061698241861	0.999357449046898
MSTRG.4920::CHR11:65096226-65108020	MSTRG.4920::CHR11:65096226-65108020_ORF_1	11794	+	2	11369	11794	426	1.3212	0.733700190891557	0.995021009633827
MSTRG.4920::CHR11:65109054-65111664	MSTRG.4920::CHR11:65109054-65111664_ORF_3	2610	+	2	2186	2533	348	1.2876	0.489585669229394	0.965486394516591
MSTRG.4925::CHR11:65120629-65122117	MSTRG.4925::CHR11:65120629-65122117_ORF_2	1488	+	2	1232	1405	174	0.912	0.0415410336816059	0.0712598359173345
MSTRG.4925::CHR11:65120696-65122177	MSTRG.4925::CHR11:65120696-65122177_ORF_2	1481	+	1	1165	1338	174	0.912	0.0415410336816059	0.0712852419539937
MSTRG.4925::CHR11:65120696-65129986	MSTRG.4925::CHR11:65120696-65129986_ORF_1	9290	+	1	7219	7824	606	0.4957	0.0113006052173125	0.554602012040213
MSTRG.4926::CHR11:65122320-65127356	MSTRG.4926::CHR11:65122320-65127356_ORF_1	5036	+	2	2159	2572	414	0.7951	-0.0220627838390756	0.296107837746883
MSTRG.4926::CHR11:65122354-65127363	MSTRG.4926::CHR11:65122354-65127363_ORF_1	5009	+	1	2125	2538	414	0.7951	-0.0220627838390756	0.296416496925995
MSTRG.4928::CHR11:65181930-65186004	MSTRG.4928::CHR11:65181930-65186004_ORF_1	4074	+	1	772	1095	324	1.1653	0.574996640356029	0.956026831730624
MSTRG.4928::CHR11:65181930-65209383	MSTRG.4928::CHR11:65181930-65209383_ORF_4	27453	+	1	772	1095	324	1.1653	0.574996640356029	0.857820667263466
MSTRG.4930::CHR11:65287601-65322417	MSTRG.4930::CHR11:65287601-65322417_ORF_2	34816	+	1	33298	33930	633	1.3186	0.559390545064433	0.994955337827426
MSTRG.4930::CHR11:65314865-65321621	MSTRG.4930::CHR11:65314865-65321621_ORF_1	6756	+	1	6034	6666	633	1.3186	0.559390545064433	0.998912659801953
MSTRG.4932::CHR11:65333851-65352979	MSTRG.4932::CHR11:65333851-65352979_ORF_1	19128	+	3	10278	10937	660	0.5943	-0.183155704540227	0.364443564946608
MSTRG.4936::CHR11:65386636-65413501	MSTRG.4936::CHR11:65386636-65413501_ORF_1	26865	+	1	12643	13377	735	0.7204	0.0802149719584286	0.86894029054762
